channel,array_name,array_index,n_matched_sessions,delta_si_median,delta_si_mean,delta_si_std,delta_si_median_abs,si_a_median,si_b_median,si_a_median_abs,si_b_median_abs,waveform_r_median,n_pos,n_neg,n_zero,n_sign_flip,sign_flip_rate,wilcoxon_p,wilcoxon_fdr_bh_q
31,A1,0,9,-0.35679819266372653,-0.41905876622090177,0.5538006519054721,0.35679819266372653,0.22721780241725018,-0.1496220091960015,0.22721780241725018,0.772513739655111,0.20391494983586547,1,7,1,6,0.6666666666666666,0.078125,0.41217672413793105
32,A1,0,9,0.3728538461307316,0.16947579887316,0.467279029431833,0.3728538461307316,0.5228634228592846,0.8561198752108549,0.5228634228592846,0.8561198752108549,0.5186511401084789,6,3,0,0,0.0,0.30078125,0.7355769230769231
33,A2,1,7,-0.07125282540181652,0.060890632263979776,0.2973807168929441,0.07125282540181652,0.1727556737193438,-0.000938816367478491,0.1727556737193438,0.010408985441831359,0.003918780881163437,3,4,0,3,0.42857142857142855,0.9375,1.0
34,A2,1,8,-0.04443837977318216,-0.15886619604437224,0.33205100482570626,0.04443837977318216,0.017533087011271042,-0.015778267097509686,0.14987329049080012,0.04863984464990461,-0.03245399512075025,2,6,0,5,0.625,0.25,0.7083333333333334
36,A2,1,8,0.4066417627719874,0.6093638406570943,0.584925815508747,0.4066417627719874,-0.360626396199993,0.3795545235384461,0.4726037836104975,0.39395614496677667,-0.016839969234923275,6,2,0,3,0.375,0.0390625,0.2716619318181818
37,A2,1,9,0.19337869436736027,0.3595607628750311,0.6240980513459596,0.19337869436736027,-0.18415557090357454,0.021513798279079215,0.22289389751276248,0.11611191057371231,-0.023443945900832482,6,3,0,7,0.7777777777777778,0.30078125,0.7355769230769231
38,A2,1,4,0.801546596024808,0.6829827117386358,0.4095911649744297,0.801546596024808,0.08285882655816047,0.6195632868779183,0.30032526710044505,0.6195632868779183,0.2932854871701877,4,0,0,2,0.5,0.125,0.5478515625
39,A2,1,9,0.0,0.2596212553618702,0.6093869202597836,0.0,-0.2739558114874729,0.09215494667259296,0.55191649631422,0.5101422572746703,0.1947110533608496,4,4,1,3,0.3333333333333333,0.3125,0.7355769230769231
40,A2,1,9,-0.058526351374513966,-0.08789216060722037,0.43608870204514244,0.058526351374513966,0.039670918028258395,0.030471867735185003,0.17197484431556873,0.045139289694328816,0.04346351935028934,4,5,0,7,0.7777777777777778,0.91015625,1.0
41,A2,1,9,-0.06754587885015693,-0.01520001008493568,0.39157594919676375,0.06754587885015693,0.38628617556337674,0.3609915250691419,0.38628617556337674,0.3609915250691419,0.0016829105295545405,4,5,0,2,0.2222222222222222,0.8203125,1.0
42,A2,1,9,-0.018824793718352335,-0.06703082913763914,0.651641225742343,0.018824793718352335,0.0712766736685041,0.05245187995015176,0.2590683054507861,0.08215601023855724,-0.07780803376350312,4,5,0,4,0.4444444444444444,1.0,1.0
43,A2,1,9,0.4748185654207588,0.46472551948971347,0.3449680040961214,0.4748185654207588,0.1980554029411954,0.5559546954347314,0.2233648117034131,0.5559546954347314,0.5558874659966303,8,1,0,3,0.3333333333333333,0.01171875,0.1629971590909091
44,A2,1,9,0.0,0.1898826208208332,0.5417769851650267,0.0,0.515057195138795,0.3450846341874153,1.0,0.3450846341874153,0.3390055270270068,4,4,1,4,0.4444444444444444,0.4609375,0.8200399709302325
45,A2,1,7,0.29128056154073023,0.21877596067435667,0.6426819668154632,0.29128056154073023,0.18860227167105398,0.5435676069179787,0.18860227167105398,0.5435676069179787,0.0755125410609887,5,2,0,1,0.14285714285714285,0.578125,0.8934659090909091
46,A2,1,9,1.0060240607642583,0.9327363059022059,0.7064553903702696,1.0060240607642583,-0.41892100962800405,1.0,0.4325388199564523,1.0,-0.11892756268257164,9,0,0,6,0.6666666666666666,0.00390625,0.11953125
47,A2,1,9,1.142507897747059,1.1519614226933568,0.7378832168047804,1.142507897747059,-0.5271434879889485,0.5659285051191875,0.5271434879889485,0.5659285051191875,0.04789187451712287,9,0,0,7,0.7777777777777778,0.00390625,0.11953125
48,A2,1,8,0.20247771310538537,0.07457383633923775,0.8194778338703961,0.20247771310538537,-0.3092815167158831,0.0006775616457282974,0.3973062694641997,0.2557993799366989,-0.007323386185208627,5,3,0,3,0.375,0.84375,1.0
49,A2,1,9,-0.01534401248598622,0.16856175939596219,0.5500738466644264,0.01534401248598622,-0.04056262049149242,0.0378091873671738,0.22911160786327653,0.06853663623990994,-0.07882256040026075,4,5,0,4,0.4444444444444444,1.0,1.0
50,A2,1,8,-0.594053678543921,-0.5319803593219152,0.5564164122614562,0.594053678543921,0.607526077550391,0.060692430854212095,0.607526077550391,0.11271950497875854,0.06040698863158897,2,6,0,5,0.625,0.078125,0.41217672413793105
51,A2,1,8,0.16202017914038294,0.1573176253122473,0.32930997551087854,0.16202017914038294,0.00936711699827128,0.06487054359002925,0.15381615277358268,0.21136642612889123,0.2233785197255076,6,2,0,3,0.375,0.1953125,0.6496263586956522
52,A2,1,8,0.5592276489685204,0.558721787753195,0.7309515245292526,0.5592276489685204,-0.8032186287158558,-0.028443693538039133,0.8032186287158558,0.42477155408016853,-0.047499928439420865,6,2,0,3,0.375,0.109375,0.5071022727272727
53,A2,1,9,0.353896456143605,0.18423345621372988,0.3749043433615273,0.353896456143605,-0.07388357886215688,-0.08226307748701794,0.5602364578042608,0.0876349954276307,-0.02535656753608632,6,3,0,4,0.4444444444444444,0.25,0.7083333333333334
54,A2,1,7,-0.1358677576436177,-0.25312905583196776,0.29056598054420896,0.1358677576436177,0.19670180344903457,0.0721548742339484,0.19670180344903457,0.1335252103198158,-0.015142961750092441,1,6,0,1,0.14285714285714285,0.03125,0.25164473684210525
55,A2,1,9,-0.3830359672595093,-0.21219603417470057,0.7910945413904771,0.3830359672595093,0.3664571195085178,0.0027603565607081863,0.5043095944315694,0.24154622686698712,0.011553030976335218,4,5,0,4,0.4444444444444444,0.5703125,0.8934659090909091
56,A2,1,3,0.17786869642216308,0.39188866021660224,0.40979728431737017,0.17786869642216308,-0.8838944992562908,-0.8221313035778369,0.8838944992562908,0.8514155315494429,0.00047532217579534185,3,0,0,0,0.0,0.25,0.7083333333333334
