channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,stable
93,A3,10,0.04643896742666836,0.02486432371407615,0.5,5,-0.0001741227261396805,0.5682079269408179,False
94,A3,10,0.019181131881996768,-0.011795411721016438,0.8,8,-0.3589145917358104,0.7391885510423062,False
95,A3,10,0.029639663225582452,0.009563011200317646,0.7,7,-0.06633273897924921,0.6671453091924379,False
96,A3,10,0.03734463992389166,0.022358940645441236,0.6,6,-0.2204882792167588,0.6484369309974718,False
97,A4,10,0.05265203185491976,0.11739472491642411,0.7,7,0.2669651391125794,0.5110760644116892,False
98,A4,10,0.047101106925458866,0.12223563379684808,0.7,7,0.0078124114991964255,0.5793078115739817,False
99,A4,10,0.06844876999928654,0.2034794589454842,0.6,6,-0.0902458837543839,0.40620903396329766,False
100,A4,10,0.05609891716414033,0.06490424903181488,0.6,6,-0.13186712273851678,0.4364545696386638,False
101,A4,10,-0.08400730902370686,0.009231359847812122,0.5,5,-0.11896859818398324,0.5931117207270956,False
102,A4,10,0.009781964507400319,0.037213069350693614,0.6,6,-0.06652440118433352,0.3228089767206004,False
103,A4,10,0.1033116703262306,0.11382656381916985,0.5,5,0.045051948452913715,0.19354987085350733,False
104,A4,10,-0.055416107122989944,0.04784618049313666,0.8,8,-0.18783205233138744,0.30028246219288424,False
105,A4,10,0.027158928347481733,-0.012630187894235399,0.8,8,-0.33679768296665624,0.3366898883518472,False
106,A4,10,-0.03298584318798723,-0.01972482050323176,0.5,5,-0.07496815698500223,0.5001498818274185,False
107,A4,10,0.03706040863255152,0.030505202943416444,0.6,6,-0.028313006441247634,0.5302150746773038,False
108,A4,10,-0.06958312134307462,-0.025439964992340528,0.8,8,-0.1467567287610465,0.49493298064941105,False
109,A4,10,-0.02895259547326699,-0.008486373019300405,0.6,6,-0.007809696003427407,0.675149565730564,False
110,A4,10,-0.004734605979293081,-0.023173471833551337,0.7,7,-0.20297358578290922,0.3156340881308224,False
111,A4,10,-0.0005673800585060968,0.01180417696471497,0.7,7,-0.2301801507533972,0.5080666048680683,False
112,A4,10,0.005151697724193261,0.013286979628504336,0.7,7,-0.038551672180637785,0.5429963736208174,False
113,A4,10,0.46115948648711297,0.2711214508819776,0.6,6,0.12732350754759364,0.2497452002383498,False
114,A4,10,0.11412788020350562,0.01679241161285681,0.5,5,-0.0810640172599992,0.22222048703565594,False
115,A4,10,0.04858494812062864,0.12958732304514528,0.5,5,-0.07464915719402984,0.3269098807815213,False
116,A4,10,0.02918627183845488,0.0820973030704641,0.6,6,-0.0737168506615892,0.2365920725372914,False
117,A4,10,-0.07463916431696462,-0.015325384634859019,0.8,8,-0.15429558432455517,0.2980568123032014,False
118,A4,10,-0.038600883685064584,0.07900663594057748,0.6,6,-0.02974695285331541,0.5005298407960811,False
