channel,array_name,n_sessions,median_pairwise_r,icc,sign_concordance,n_same_sign,si_mean,si_std,si_median_abs,si_pairwise_median_delta,task_evoked,n_sessions_task_evoked,stable,tuned_stable_rank
119,A4,10,0.3778179900206329,0.32624319069466967,0.6,6,0.08412029285933523,0.3886281889574328,0.2411664644059341,0.37101780901224973,True,10,False,
120,A4,10,0.6138296078861651,0.47971280665652094,1.0,10,-0.5980772331168018,0.33471450555401483,0.7489284207296837,0.3645613682385166,False,9,False,
121,A4,10,0.04901828467699136,0.13313579178503615,0.6,6,-0.08737219974353619,0.21136048117705344,0.1368278850938387,0.23458886695407055,True,10,False,
122,A4,10,0.04905568063885835,0.0367537633105328,0.6,6,0.03416294519293956,0.19885985593412306,0.1967566414781663,0.24921162499102154,False,8,False,
123,A4,10,-0.07889677289480143,-0.003007030460943406,0.8,8,-0.054442504467698695,0.20966237438588434,0.10101206138166126,0.19777359530605618,False,8,False,
124,A4,10,0.21577679297237198,0.138175855297672,0.7,7,-0.03617734540211731,0.3152690702400635,0.15531786480432314,0.20226134762504178,False,8,False,
125,A4,10,0.3044356941591197,0.3144662107887,0.9,9,-0.18946531615496642,0.19830187734061253,0.25107486117334754,0.18268175788231,False,8,False,
126,A4,10,0.2966264588881289,0.3737875916345661,0.8,8,-0.10796376033163761,0.11565912081527428,0.06337446338340974,0.12969224003824745,False,8,False,
127,A4,10,0.2717800234363867,0.28462573329022567,0.6,6,-0.08454253487860819,0.27515332385720437,0.09158516735110359,0.20845014592804356,True,10,False,
128,A4,10,0.11435117905077576,0.11947291048788972,0.6,6,0.0029149928123437694,0.27642642415490715,0.15765259788824065,0.22772515588075415,False,7,False,
129,A5,10,0.3127452919726564,0.25535671093037915,0.5,5,-0.04268839246143015,0.7395851979477064,0.7626147111059832,0.8223721093569413,False,6,False,
130,A5,10,0.02656796775919897,0.04387300270520681,0.5,5,-0.1730720584691105,0.4166999393520119,0.2809336441185359,0.4907641847658114,False,7,False,
131,A5,10,-0.03496372153640034,0.004664216746897847,0.7,7,0.21730713025987125,0.5565061400254963,0.29876121350994456,0.5504369551801023,False,6,False,
132,A5,10,0.0838417802828485,0.16651294723858523,0.7,7,0.4882418073216025,0.6497406819688943,1.0,0.7999791475983884,False,7,False,
133,A5,10,-0.050998338668863635,-0.004487402416530126,0.7,7,0.22809094832369686,0.41684026458430157,0.2548374250961909,0.44385538797627394,False,8,False,
134,A5,10,0.1652715219871268,0.1412125226765587,0.8,8,0.3882138026523224,0.6072742194266695,0.691556407455009,0.6047582371009868,False,7,False,
135,A5,10,0.27314825452442243,0.2253779459749137,0.9,9,-0.33345889399275197,0.342158449244135,0.334765941605099,0.4134920389931284,True,10,False,
136,A5,10,0.3850965746488985,0.37368223188983496,1.0,10,0.300474021539471,0.2505808273548148,0.25500225129137344,0.14168588208450528,False,9,False,
137,A5,10,0.08727833504005217,0.09079252996474235,0.9,9,-0.406850445461482,0.352640963255935,0.38494875797143924,0.399086957803721,False,5,False,
138,A5,9,0.008235798710619522,-0.0199411906434546,0.7777777777777778,7,0.20959298545137164,0.5669749178621418,0.3336294169629828,0.6286356732180052,False,0,False,
139,A5,9,-0.005632791005015314,-0.024764418420794555,0.5555555555555556,5,0.27956307697217003,0.4961851491548432,0.19363157521737573,0.5549283955433258,False,1,False,
140,A5,9,-0.0014402103817345024,0.026334609135791984,0.5555555555555556,5,-0.13330444964539606,0.6250649851902862,0.42803800065754594,0.714019000328773,False,2,False,
141,A5,9,0.1116872554325336,0.15572824961729875,0.5555555555555556,5,-0.24858031136727762,0.6288222592361081,0.32695255061985157,0.8867346331489574,False,5,False,
142,A5,9,-0.009948939065668568,-0.0038908600005735567,0.5555555555555556,5,0.009920400756144821,0.499545524154313,0.22825518586927193,0.36347154163017414,False,2,False,
