session_id,channel,array_name,si_a,si_b,delta_si,waveform_r,sign_a,sign_b,sign_flip,task_evoked_a,task_evoked_b
20210205T151709.A_Elmo.B_DL.SCP_01,15,A1,1.0,0.3323183796696748,-0.6676816203303252,0.35855674483709604,1,1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,16,A1,0.23138980413548693,0.1367003710607851,-0.09468943307470185,0.18850899487043432,1,1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,17,A1,0.10567051368745412,-0.28648544252318886,-0.392155956210643,-0.0321584524727295,1,-1,1,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,18,A1,0.2799123139277827,-0.0038202725400518656,-0.28373258646783456,0.2752039036694924,1,-1,1,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,19,A1,-1.0,-0.19846090846192907,0.8015390915380709,0.6782193427686289,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,20,A1,-0.15745767795140078,-0.39603286104406155,-0.23857518309266076,0.8836148667701426,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,21,A1,-0.09471383365184947,-0.6485412141863903,-0.5538273805345408,0.030277183398755694,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,22,A1,0.1833405136160262,-0.089018957004968,-0.2723594706209942,0.4422646563567122,1,-1,1,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,23,A1,-0.23171857559366446,-0.36428640859639677,-0.1325678330027323,-0.12307743399527103,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,24,A1,-0.03771203433403495,0.8745611333627713,0.9122731676968062,0.3726630763778353,-1,1,1,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,25,A1,-1.0,0.18531428958633156,1.1853142895863316,0.246977876481654,-1,1,1,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,26,A1,1.0,1.0,0.0,0.7613253725333659,1,1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,27,A1,-0.6468044455831697,-0.1072606307236292,0.5395438148595405,0.09688839639121372,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,28,A1,-1.0,-1.0,0.0,-0.10793696204223648,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,29,A1,-1.0,-0.48435464742024786,0.5156453525797522,-0.15148400033375198,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,30,A1,-0.06563816248417698,-0.11821990571170625,-0.05258174322752927,-0.25104327417961436,-1,-1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,31,A1,0.12673021549395985,0.40673718961713895,0.2800069741231791,0.5768763522448511,1,1,0,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,32,A1,-0.22798890951044767,0.03157772758024669,0.2595666370906944,-0.5256789828310483,-1,1,1,1,1
20210205T151709.A_Elmo.B_DL.SCP_01,33,A2,-0.20464506866440962,-0.5056767460638928,-0.30103167739948317,0.24339853144904702,-1,-1,0,1,1
