session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210401T124246,20210423T105645,21.9264,117,A4,0.486706,0.536160,1
20210401T124246,20210423T105645,21.9264,118,A4,0.876989,0.369800,0
20210401T124246,20210423T105645,21.9264,119,A4,0.545854,0.426230,1
20210401T124246,20210423T105645,21.9264,120,A4,0.562688,0.862996,1
20210401T124246,20210423T105645,21.9264,121,A4,0.372233,0.093480,0
20210401T124246,20210423T105645,21.9264,122,A4,0.540808,0.154010,0
20210401T124246,20210423T105645,21.9264,123,A4,-0.193392,0.096646,1
20210401T124246,20210423T105645,21.9264,124,A4,0.695975,0.059364,1
20210401T124246,20210423T105645,21.9264,125,A4,0.598421,0.273591,1
20210401T124246,20210423T105645,21.9264,126,A4,0.172753,0.426578,0
20210401T124246,20210423T105645,21.9264,127,A4,0.094222,0.227179,0
20210401T124246,20210423T105645,21.9264,128,A4,0.377843,0.172785,0
20210401T124246,20210423T105645,21.9264,129,A5,-0.179012,0.000000,1
20210401T124246,20210423T105645,21.9264,130,A5,0.170955,0.361835,1
20210401T124246,20210423T105645,21.9264,131,A5,0.115083,0.181955,0
20210401T124246,20210423T105645,21.9264,132,A5,-0.206351,0.721099,0
20210401T124246,20210423T105645,21.9264,133,A5,0.316930,0.281793,1
20210401T124246,20210423T105645,21.9264,134,A5,-0.009416,0.401295,0
20210401T124246,20210423T105645,21.9264,135,A5,-0.109368,0.987000,1
20210401T124246,20210423T105645,21.9264,136,A5,-0.012815,0.836950,1
20210401T124246,20210423T105645,21.9264,137,A5,0.061511,0.305214,1
20210401T124246,20210423T105645,21.9264,138,A5,0.198794,1.240336,0
20210401T124246,20210423T105645,21.9264,139,A5,-0.082890,0.241435,1
20210401T124246,20210423T105645,21.9264,140,A5,-0.024227,0.748237,1
20210401T124246,20210423T105645,21.9264,141,A5,0.051274,0.083060,0
20210401T124246,20210423T105645,21.9264,142,A5,0.023365,0.140105,0
20210401T124246,20210423T105645,21.9264,143,A5,-0.134027,0.104053,0
20210401T124246,20210423T105645,21.9264,144,A5,-0.049372,0.990969,1
20210401T124246,20210423T105645,21.9264,145,A5,-0.034389,0.160447,1
20210401T124246,20210423T105645,21.9264,146,A5,-0.001531,0.773591,1
20210401T124246,20210423T105645,21.9264,147,A5,0.025794,1.283428,0
20210401T124246,20210423T105645,21.9264,148,A5,-0.014517,0.218987,1
20210401T124246,20210423T105645,21.9264,149,A5,-0.114276,0.342708,0
20210401T124246,20210423T105645,21.9264,150,A5,0.089569,0.121532,1
20210401T124246,20210423T105645,21.9264,151,A5,0.026783,0.515577,0
20210401T124246,20210423T105645,21.9264,152,A5,-0.109670,0.367931,0
20210401T124246,20210423T105645,21.9264,153,A5,-0.049785,0.725274,1
20210401T124246,20210423T105645,21.9264,154,A5,0.288137,0.623998,1
20210401T124246,20210423T105645,21.9264,155,A5,-0.155499,1.006328,0
20210401T124246,20210423T105645,21.9264,156,A5,0.177340,0.063697,1
20210401T124246,20210423T105645,21.9264,157,A5,0.183022,1.009177,0
20210401T124246,20210423T105645,21.9264,158,A5,0.098155,0.002462,1
20210401T124246,20210423T105645,21.9264,159,A5,0.010047,0.846933,0
20210401T124246,20210423T105645,21.9264,160,A5,-0.075745,0.673800,1
20210401T124246,20210520T120659,48.9752,1,A1,-0.090710,0.522851,1
20210401T124246,20210520T120659,48.9752,2,A1,-0.118693,0.217724,0
20210401T124246,20210520T120659,48.9752,3,A1,-0.003123,0.467958,1
20210401T124246,20210520T120659,48.9752,4,A1,0.110077,1.121098,0
20210401T124246,20210520T120659,48.9752,5,A1,0.224686,1.219096,0
20210401T124246,20210520T120659,48.9752,6,A1,0.186845,1.325777,0
20210401T124246,20210520T120659,48.9752,7,A1,-0.287934,0.859285,0
20210401T124246,20210520T120659,48.9752,8,A1,0.532604,0.648844,1
20210401T124246,20210520T120659,48.9752,9,A1,-0.039515,1.269172,0
20210401T124246,20210520T120659,48.9752,10,A1,0.066628,0.272318,1
20210401T124246,20210520T120659,48.9752,11,A1,0.158065,0.803181,1
20210401T124246,20210520T120659,48.9752,12,A1,-0.064957,0.098539,1
20210401T124246,20210520T120659,48.9752,13,A1,-0.156600,1.178311,0
20210401T124246,20210520T120659,48.9752,14,A1,0.039522,0.383371,0
20210401T124246,20210520T120659,48.9752,15,A1,-0.007182,1.072455,0
20210401T124246,20210520T120659,48.9752,16,A1,-0.053250,0.230814,1
20210401T124246,20210520T120659,48.9752,17,A1,-0.085146,1.153927,0
20210401T124246,20210520T120659,48.9752,18,A1,0.110165,0.858393,0
20210401T124246,20210520T120659,48.9752,19,A1,0.213929,2.000000,0
20210401T124246,20210520T120659,48.9752,20,A1,0.131244,0.346679,1
20210401T124246,20210520T120659,48.9752,21,A1,-0.045246,1.528852,0
20210401T124246,20210520T120659,48.9752,22,A1,-0.125920,0.677508,0
20210401T124246,20210520T120659,48.9752,23,A1,-0.058816,0.377556,1
20210401T124246,20210520T120659,48.9752,24,A1,-0.438923,1.283684,0
20210401T124246,20210520T120659,48.9752,25,A1,0.065624,0.320685,0
20210401T124246,20210520T120659,48.9752,26,A1,0.880950,0.000000,1
20210401T124246,20210520T120659,48.9752,27,A1,0.039049,0.722317,1
20210401T124246,20210520T120659,48.9752,28,A1,0.610306,0.039694,1
20210401T124246,20210520T120659,48.9752,29,A1,0.091722,0.647848,1
20210401T124246,20210520T120659,48.9752,30,A1,-0.307129,0.259770,1
20210401T124246,20210520T120659,48.9752,31,A1,0.015841,0.932418,0
20210401T124246,20210520T120659,48.9752,32,A1,-0.019464,1.883719,0
20210401T124246,20210520T120659,48.9752,33,A2,-0.078432,0.645157,1
20210401T124246,20210520T120659,48.9752,34,A2,0.023423,0.184242,1
20210401T124246,20210520T120659,48.9752,35,A2,-0.002216,0.034230,1
20210401T124246,20210520T120659,48.9752,36,A2,0.312391,0.318871,1
20210401T124246,20210520T120659,48.9752,37,A2,-0.119540,1.235617,0
20210401T124246,20210520T120659,48.9752,38,A2,0.138969,1.022196,0
20210401T124246,20210520T120659,48.9752,39,A2,-0.191254,0.894310,0
20210401T124246,20210520T120659,48.9752,40,A2,0.298246,0.227584,1
20210401T124246,20210520T120659,48.9752,41,A2,0.332407,0.246287,1
20210401T124246,20210520T120659,48.9752,42,A2,0.408612,0.413113,1
20210401T124246,20210520T120659,48.9752,43,A2,-0.043150,0.189724,1
20210401T124246,20210520T120659,48.9752,44,A2,0.129868,0.261611,0
20210401T124246,20210520T120659,48.9752,45,A2,-0.091288,0.743943,1
20210401T124246,20210520T120659,48.9752,46,A2,-0.573405,0.516900,0
20210401T124246,20210520T120659,48.9752,47,A2,0.316679,0.984261,0
20210401T124246,20210520T120659,48.9752,48,A2,0.127638,0.984403,1
20210401T124246,20210520T120659,48.9752,49,A2,0.309834,0.298790,1
20210401T124246,20210520T120659,48.9752,50,A2,0.181747,0.594569,0
20210401T124246,20210520T120659,48.9752,51,A2,0.294861,0.413509,1
20210401T124246,20210520T120659,48.9752,52,A2,-0.018344,1.380120,0
20210401T124246,20210520T120659,48.9752,53,A2,0.052665,0.009883,1
20210401T124246,20210520T120659,48.9752,54,A2,0.456564,0.760558,1
20210401T124246,20210520T120659,48.9752,55,A2,0.259624,1.328425,0
20210401T124246,20210520T120659,48.9752,56,A2,0.232308,0.774139,1
20210401T124246,20210520T120659,48.9752,57,A2,0.071591,0.666408,1
20210401T124246,20210520T120659,48.9752,58,A2,0.085091,1.739950,0
20210401T124246,20210520T120659,48.9752,59,A2,0.021580,1.027048,0
20210401T124246,20210520T120659,48.9752,60,A2,0.107790,0.922534,1
20210401T124246,20210520T120659,48.9752,61,A2,0.231510,0.180750,0
20210401T124246,20210520T120659,48.9752,62,A2,0.103298,1.035258,0
20210401T124246,20210520T120659,48.9752,63,A2,0.183460,0.614165,1
20210401T124246,20210520T120659,48.9752,64,A2,0.144991,0.157869,1
20210401T124246,20210520T120659,48.9752,65,A3,0.363764,1.079980,0
20210401T124246,20210520T120659,48.9752,66,A3,0.082565,0.907675,1
20210401T124246,20210520T120659,48.9752,67,A3,0.090217,0.315687,1
20210401T124246,20210520T120659,48.9752,68,A3,-0.046046,0.008767,1
20210401T124246,20210520T120659,48.9752,69,A3,-0.024767,0.003089,1
20210401T124246,20210520T120659,48.9752,70,A3,-0.306064,0.166280,1
20210401T124246,20210520T120659,48.9752,71,A3,-0.098064,0.348932,1
20210401T124246,20210520T120659,48.9752,72,A3,-0.203953,0.268434,1
20210401T124246,20210520T120659,48.9752,73,A3,0.088610,0.004700,1
20210401T124246,20210520T120659,48.9752,74,A3,0.042246,0.178736,0
20210401T124246,20210520T120659,48.9752,75,A3,-0.092610,0.236439,0
20210401T124246,20210520T120659,48.9752,76,A3,-0.259495,0.262737,1
20210401T124246,20210520T120659,48.9752,77,A3,0.033137,0.426298,0
20210401T124246,20210520T120659,48.9752,78,A3,-0.014485,0.035096,1
20210401T124246,20210520T120659,48.9752,79,A3,-0.163361,0.181319,1
20210401T124246,20210520T120659,48.9752,80,A3,0.021474,0.320459,0
20210401T124246,20210520T120659,48.9752,81,A3,0.117204,0.316108,0
20210401T124246,20210520T120659,48.9752,82,A3,-0.011453,0.297581,0
20210401T124246,20210520T120659,48.9752,83,A3,-0.029808,1.036980,0
20210401T124246,20210520T120659,48.9752,84,A3,-0.194241,0.097831,0
20210401T124246,20210520T120659,48.9752,85,A3,-0.014497,0.629930,1
20210401T124246,20210520T120659,48.9752,86,A3,-0.043877,1.034823,0
20210401T124246,20210520T120659,48.9752,87,A3,-0.004648,0.126937,1
20210401T124246,20210520T120659,48.9752,88,A3,0.180855,0.161568,0
20210401T124246,20210520T120659,48.9752,89,A3,-0.182830,0.000000,1
20210401T124246,20210520T120659,48.9752,90,A3,-0.094118,0.288166,0
20210401T124246,20210520T120659,48.9752,91,A3,-0.086816,1.149961,0
