session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210205T151709,20210623T140144,137.9476,17,A1,-0.030964,1.354426,0
20210205T151709,20210623T140144,137.9476,18,A1,0.236515,0.049530,1
20210205T151709,20210623T140144,137.9476,19,A1,0.530929,0.103692,1
20210205T151709,20210623T140144,137.9476,20,A1,-0.041984,0.495955,1
20210205T151709,20210623T140144,137.9476,21,A1,-0.015652,0.000000,1
20210205T151709,20210623T140144,137.9476,22,A1,0.095741,0.010580,1
20210205T151709,20210623T140144,137.9476,23,A1,0.068714,0.388529,1
20210205T151709,20210623T140144,137.9476,24,A1,-0.616268,1.710117,0
20210205T151709,20210623T140144,137.9476,25,A1,-0.059682,0.391017,1
20210205T151709,20210623T140144,137.9476,26,A1,0.406835,0.926898,1
20210205T151709,20210623T140144,137.9476,27,A1,-0.060004,0.029431,1
20210205T151709,20210623T140144,137.9476,28,A1,0.231589,0.777256,0
20210205T151709,20210623T140144,137.9476,29,A1,-0.035218,1.169375,0
20210205T151709,20210623T140144,137.9476,30,A1,-0.222368,0.223504,0
20210205T151709,20210623T140144,137.9476,31,A1,-0.060004,1.085151,0
20210205T151709,20210623T140144,137.9476,32,A1,0.020078,0.385544,1
20210205T151709,20210623T140144,137.9476,33,A2,0.465891,0.639973,1
20210205T151709,20210623T140144,137.9476,34,A2,-0.063055,0.161534,1
20210205T151709,20210623T140144,137.9476,35,A2,0.091493,0.670675,0
20210205T151709,20210623T140144,137.9476,36,A2,0.051215,0.100982,1
20210205T151709,20210623T140144,137.9476,37,A2,0.097395,0.029949,1
20210205T151709,20210623T140144,137.9476,38,A2,-0.143371,0.278932,0
20210205T151709,20210623T140144,137.9476,39,A2,0.034705,0.669366,1
20210205T151709,20210623T140144,137.9476,40,A2,0.035027,0.601945,0
20210205T151709,20210623T140144,137.9476,41,A2,-0.190212,0.650062,1
20210205T151709,20210623T140144,137.9476,42,A2,0.108137,0.892226,1
20210205T151709,20210623T140144,137.9476,43,A2,-0.084613,0.028233,1
20210205T151709,20210623T140144,137.9476,44,A2,0.301366,0.153784,0
20210205T151709,20210623T140144,137.9476,45,A2,0.020528,0.261483,1
20210205T151709,20210623T140144,137.9476,46,A2,0.147386,0.183922,1
20210205T151709,20210623T140144,137.9476,47,A2,-0.211587,0.588703,0
20210205T151709,20210623T140144,137.9476,48,A2,0.127689,0.726288,0
20210205T151709,20210623T140144,137.9476,49,A2,0.024681,0.743748,1
20210205T151709,20210623T140144,137.9476,50,A2,0.243386,0.380791,0
20210205T151709,20210623T140144,137.9476,51,A2,-0.149715,0.576657,1
20210205T151709,20210623T140144,137.9476,52,A2,-0.019960,0.152867,0
20210205T151709,20210623T140144,137.9476,53,A2,-0.028282,0.181428,1
20210205T151709,20210623T140144,137.9476,54,A2,0.423328,0.000000,1
20210205T151709,20210623T140144,137.9476,55,A2,0.267771,0.637371,1
20210205T151709,20210623T140144,137.9476,56,A2,0.037454,0.092235,1
20210205T151709,20210623T140144,137.9476,57,A2,0.164085,0.197003,0
20210205T151709,20210623T140144,137.9476,58,A2,0.092538,0.907997,1
20210205T151709,20210623T140144,137.9476,59,A2,0.001994,1.034537,0
20210205T151709,20210623T140144,137.9476,60,A2,0.129729,0.148103,0
20210205T151709,20210623T140144,137.9476,61,A2,-0.040488,0.991615,1
20210205T151709,20210623T140144,137.9476,62,A2,-0.068547,0.050966,0
