session_i,session_j,gap_days,channel,array_name,waveform_r,abs_delta_si,sign_match
20210204T131620,20210212T153711,8.0978,95,A3,-0.091109,0.655678,0
20210204T131620,20210212T153711,8.0978,97,A4,0.812271,0.016140,1
20210204T131620,20210212T153711,8.0978,98,A4,0.556339,0.262568,1
20210204T131620,20210212T153711,8.0978,99,A4,0.489866,0.109761,1
20210204T131620,20210212T153711,8.0978,100,A4,0.759707,0.165816,1
20210204T131620,20210212T153711,8.0978,101,A4,0.698140,0.037167,1
20210204T131620,20210212T153711,8.0978,102,A4,0.805699,0.171685,1
20210204T131620,20210212T153711,8.0978,103,A4,0.743018,0.019677,1
20210204T131620,20210212T153711,8.0978,104,A4,0.873171,0.138884,1
20210204T131620,20210212T153711,8.0978,107,A4,0.658653,0.021302,1
20210204T131620,20210212T153711,8.0978,113,A4,0.658792,0.209903,1
20210204T131620,20210212T153711,8.0978,114,A4,-0.018859,0.271301,0
20210204T131620,20210212T153711,8.0978,115,A4,0.585107,0.207685,1
20210204T131620,20210212T153711,8.0978,116,A4,0.608392,0.022192,1
20210204T131620,20210212T153711,8.0978,117,A4,0.924286,0.076408,1
20210204T131620,20210212T153711,8.0978,118,A4,0.748182,0.125050,1
20210204T131620,20210212T153711,8.0978,119,A4,0.560958,0.220513,1
20210204T131620,20210212T153711,8.0978,120,A4,0.898930,0.085307,1
20210204T131620,20210212T153711,8.0978,121,A4,-0.261304,0.364796,0
20210204T131620,20210212T153711,8.0978,122,A4,0.038244,0.278746,0
20210204T131620,20210212T153711,8.0978,123,A4,-0.468430,0.187292,1
20210204T131620,20210212T153711,8.0978,124,A4,0.227086,0.290160,1
20210204T131620,20210212T153711,8.0978,125,A4,0.748203,0.050822,1
20210204T131620,20210212T153711,8.0978,126,A4,0.876801,0.096296,1
20210204T131620,20210212T153711,8.0978,127,A4,0.814886,0.057428,1
20210204T131620,20210212T153711,8.0978,128,A4,0.728820,0.027571,1
